n_agents,success_rate,time,time_std,time_min,time_max,episode_length,episode_length_std,episode_length_min,episode_length_max,total_step,total_step_std,total_step_min,total_step_max,avg_step,avg_step_std,avg_step_min,avg_step_max,max_step,max_step_std,max_step_min,max_step_max,min_step,min_step_std,min_step_min,min_step_max,total_costs,total_costs_std,total_costs_min,total_costs_max,avg_costs,avg_costs_std,avg_costs_min,avg_costs_max,max_costs,max_costs_std,max_costs_min,max_costs_max,min_costs,min_costs_std,min_costs_min,min_costs_max,agent_collision_rate,agent_collision_rate_std,agent_collision_rate_min,agent_collision_rate_max,obstacle_collision_rate,obstacle_collision_rate_std,obstacle_collision_rate_min,obstacle_collision_rate_max,total_collision_rate,total_collision_rate_std,total_collision_rate_min,total_collision_rate_max
4,100.0,0.26273820877075194,0.06034235086561148,0.1273796558380127,0.4420483112335205,17.755,3.0536822035044837,9,25,50.02,10.47614432890269,18,81,12.505,2.6190360822256724,4.5,20.25,17.635,3.0367375586309726,9.0,25.0,7.02,3.6985943275790603,1.0,17.0,50.8,10.83512805646523,17.0,82.0,12.7,2.7087820141163075,4.25,20.5,17.755,3.0536822035044837,9.0,25.0,7.205,3.838355767773488,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
